Dates,Hours,CENTRO,NORESTE,NORESTE2,NOROESTE,NOROESTE2,NORTE,NORTE2,SUR,SURESTE,SURESTE2,SURESTE3,SUROESTE,SUROESTE2
2017-12-20,13,43.0,76.0,88.0,111.0,78.0,87.0,72.0,19.0,33.0,50.0,49.0,72.0,76.0
2017-12-21,13,125.0,160.0,110.0,186.0,155.0,143.0,264.0,50.0,125.0,87.0,71.0,38.0,52.0
2017-12-22,13,148.0,248.0,190.0,282.0,77.0,172.0,319.0,86.0,130.0,234.0,159.0,93.0,99.0
2017-12-23,13,44.0,32.0,34.0,51.0,37.0,20.0,70.0,36.0,41.0,56.0,65.0,41.0,27.0
2017-12-24,13,87.0,81.0,57.0,112.0,124.0,78.0,108.0,60.0,86.0,156.0,104.0,63.0,75.0
2017-12-25,13,76.0,35.0,16.0,64.0,53.0,30.0,45.0,30.0,51.0,25.0,76.0,43.0,43.0
2017-12-26,13,143.0,117.0,82.0,123.0,147.0,58.0,117.0,110.0,123.0,135.0,102.0,160.0,159.0
2017-12-27,13,20.0,11.0,17.0,28.0,16.0,5.0,25.0,,15.0,13.0,11.0,10.0,21.0
2017-12-28,13,60.0,28.0,18.0,71.0,37.0,25.0,95.0,51.0,30.0,22.0,8.0,45.0,48.0
2017-12-29,13,123.0,31.0,26.0,83.0,80.0,24.0,87.0,,63.0,40.0,27.0,63.0,61.0
2017-12-30,13,314.0,249.0,122.0,228.0,169.0,59.0,268.0,69.0,239.0,182.0,118.0,156.0,127.0
2017-12-31,13,89.0,65.0,52.0,77.0,108.0,38.0,78.0,40.0,68.0,47.0,25.0,90.0,73.0
2018-01-01,13,9.0,6.0,,9.0,5.0,39.0,6.0,,8.0,10.0,7.0,,13.0
2018-01-02,13,49.0,44.0,21.0,32.0,16.0,83.0,58.0,,19.0,6.0,8.0,42.0,35.0
2018-01-03,13,95.0,47.0,27.0,60.0,41.0,107.0,64.0,66.0,74.0,54.0,30.0,181.0,130.0
2018-01-04,13,45.0,61.0,81.0,61.0,43.0,91.0,45.0,14.0,32.0,93.0,,76.0,
2018-01-05,13,56.0,78.0,84.0,81.0,39.0,85.0,119.0,55.0,101.0,67.0,38.0,118.0,109.0
2018-01-06,13,207.0,142.0,73.0,180.0,160.0,42.0,146.0,91.0,177.0,122.0,75.0,118.0,117.0
2018-01-07,13,73.0,53.0,54.0,74.0,72.0,61.0,81.0,55.0,87.0,142.0,28.0,102.0,60.0
2018-01-08,13,91.0,64.0,63.0,112.0,69.0,54.0,104.0,94.0,86.0,69.0,54.0,119.0,125.0
2018-01-09,13,90.0,88.0,91.0,152.0,91.0,42.0,128.0,,62.0,101.0,48.0,144.0,
2018-01-10,13,127.0,155.0,65.0,126.0,205.0,17.0,149.0,73.0,136.0,132.0,35.0,95.0,94.0
2018-01-11,13,115.0,128.0,69.0,242.0,125.0,75.0,208.0,54.0,100.0,119.0,79.0,566.0,406.0
2018-01-12,13,80.0,48.0,38.0,103.0,92.0,52.0,89.0,52.0,65.0,67.0,44.0,103.0,
2018-01-13,13,36.0,39.0,48.0,56.0,68.0,113.0,40.0,16.0,34.0,49.0,34.0,48.0,68.0
2018-01-14,13,67.0,54.0,37.0,80.0,40.0,40.0,57.0,15.0,58.0,71.0,30.0,44.0,44.0
2018-01-15,13,127.0,57.0,54.0,125.0,69.0,21.0,100.0,56.0,92.0,97.0,47.0,89.0,85.0
2018-01-16,13,43.0,28.0,71.0,37.0,72.0,47.0,,16.0,23.0,61.0,24.0,39.0,43.0
2018-01-17,13,46.0,26.0,13.0,65.0,18.0,39.0,70.0,30.0,40.0,28.0,17.0,44.0,54.0
2018-01-18,13,66.0,84.0,59.0,94.0,52.0,35.0,120.0,42.0,86.0,58.0,21.0,118.0,100.0
2018-01-19,13,154.0,94.0,34.0,94.0,165.0,28.0,120.0,86.0,142.0,79.0,89.0,100.0,102.0
2018-01-20,13,171.0,130.0,76.0,126.0,102.0,73.0,178.0,54.0,186.0,138.0,147.0,68.0,82.0
2018-01-21,13,78.0,76.0,52.0,109.0,80.0,14.0,96.0,55.0,117.0,68.0,64.0,124.0,74.0
2018-01-22,13,78.0,49.0,70.0,90.0,70.0,22.0,76.0,53.0,73.0,82.0,105.0,76.0,76.0
2018-01-23,13,50.0,61.0,72.0,69.0,98.0,56.0,60.0,33.0,59.0,64.0,52.0,68.0,91.0
2018-01-24,13,40.0,41.0,38.0,59.0,61.0,42.0,41.0,16.0,38.0,35.0,25.0,58.0,62.0
2018-01-25,13,49.0,37.0,43.0,52.0,69.0,126.0,66.0,15.0,62.0,47.0,30.0,52.0,72.0
2018-01-26,13,118.0,89.0,56.0,108.0,118.0,32.0,118.0,58.0,90.0,62.0,34.0,120.0,76.0
2018-01-27,13,133.0,59.0,30.0,123.0,64.0,102.0,114.0,,54.0,40.0,27.0,91.0,100.0
2018-01-28,13,41.0,31.0,28.0,36.0,33.0,32.0,56.0,,,40.0,21.0,34.0,38.0
2018-01-29,13,33.0,23.0,28.0,31.0,46.0,42.0,38.0,25.0,43.0,82.0,43.0,,41.0
2018-01-30,13,46.0,51.0,49.0,50.0,,102.0,62.0,34.0,40.0,51.0,38.0,111.0,92.0
2018-01-31,13,77.0,68.0,59.0,65.0,123.0,39.0,59.0,70.0,107.0,104.0,70.0,104.0,113.0
2018-02-01,13,121.0,215.0,119.0,125.0,72.0,40.0,217.0,47.0,127.0,130.0,125.0,94.0,136.0
2018-02-02,13,58.0,49.0,66.0,40.0,60.0,146.0,69.0,32.0,42.0,47.0,44.0,82.0,71.0
2018-02-03,13,96.0,105.0,,122.0,102.0,76.0,115.0,52.0,113.0,,51.0,135.0,138.0
2018-02-04,13,,51.0,,58.0,68.0,27.0,29.0,21.0,38.0,80.0,32.0,40.0,21.0
2018-02-05,13,93.0,61.0,,78.0,61.0,15.0,58.0,25.0,47.0,35.0,40.0,83.0,83.0
2018-02-06,13,156.0,142.0,,155.0,210.0,58.0,153.0,58.0,92.0,104.0,78.0,163.0,146.0
2018-02-07,13,61.0,63.0,109.0,73.0,77.0,93.0,79.0,50.0,52.0,60.0,94.0,83.0,78.0
2018-02-08,13,69.0,43.0,57.0,75.0,66.0,80.0,64.0,27.0,52.0,51.0,44.0,81.0,93.0
2018-02-09,13,135.0,134.0,99.0,195.0,138.0,68.0,178.0,40.0,110.0,92.0,41.0,148.0,129.0
2018-02-10,13,59.0,92.0,45.0,78.0,88.0,70.0,83.0,42.0,130.0,105.0,182.0,127.0,93.0
2018-02-11,13,35.0,47.0,71.0,47.0,113.0,57.0,50.0,19.0,46.0,61.0,57.0,38.0,18.0
2018-02-12,13,23.0,23.0,52.0,48.0,27.0,66.0,34.0,,13.0,37.0,40.0,57.0,66.0
2018-02-13,13,98.0,39.0,44.0,66.0,74.0,90.0,60.0,90.0,117.0,47.0,33.0,116.0,94.0
2018-02-14,13,131.0,84.0,46.0,143.0,241.0,83.0,140.0,14.0,72.0,26.0,4.0,142.0,162.0
2018-02-15,13,103.0,100.0,64.0,102.0,132.0,33.0,109.0,104.0,137.0,82.0,96.0,,171.0
2018-02-16,13,110.0,47.0,48.0,115.0,113.0,78.0,95.0,69.0,,43.0,31.0,113.0,77.0
2018-02-17,13,117.0,79.0,52.0,108.0,85.0,136.0,122.0,122.0,109.0,110.0,,161.0,125.0
2018-02-18,13,71.0,68.0,40.0,75.0,65.0,37.0,61.0,64.0,71.0,81.0,,81.0,78.0
2018-02-19,13,124.0,200.0,54.0,98.0,113.0,40.0,89.0,62.0,115.0,112.0,39.0,105.0,105.0
2018-02-20,13,147.0,108.0,67.0,163.0,173.0,33.0,131.0,126.0,118.0,77.0,45.0,124.0,152.0
2018-02-21,13,128.0,99.0,67.0,132.0,107.0,127.0,101.0,145.0,128.0,90.0,48.0,121.0,122.0
2018-02-22,13,86.0,43.0,23.0,69.0,73.0,41.0,59.0,23.0,12.0,11.0,,120.0,121.0
2018-02-23,13,190.0,77.0,76.0,127.0,92.0,39.0,147.0,14.0,153.0,53.0,7.0,151.0,165.0
2018-02-24,13,154.0,135.0,114.0,175.0,139.0,31.0,134.0,106.0,161.0,97.0,74.0,209.0,157.0
2018-02-25,13,55.0,41.0,33.0,88.0,83.0,43.0,54.0,34.0,48.0,52.0,39.0,85.0,81.0
2018-02-26,13,55.0,60.0,52.0,49.0,55.0,71.0,81.0,22.0,52.0,43.0,,56.0,58.0
2018-02-27,13,58.0,54.0,55.0,51.0,46.0,52.0,65.0,39.0,109.0,82.0,17.0,100.0,82.0
2018-02-28,13,143.0,133.0,114.0,164.0,170.0,48.0,145.0,72.0,174.0,129.0,97.0,180.0,162.0
2018-03-01,13,88.0,75.0,93.0,101.0,105.0,33.0,93.0,77.0,81.0,77.0,79.0,122.0,107.0
2018-03-02,13,,70.0,100.0,67.0,68.0,87.0,54.0,,53.0,57.0,41.0,73.0,73.0
2018-03-03,13,73.0,63.0,68.0,82.0,98.0,71.0,78.0,28.0,69.0,94.0,43.0,92.0,95.0
2018-03-04,13,73.0,59.0,43.0,94.0,60.0,69.0,59.0,70.0,76.0,73.0,42.0,135.0,93.0
2018-03-05,13,121.0,103.0,66.0,128.0,123.0,30.0,102.0,116.0,116.0,84.0,63.0,160.0,125.0
2018-03-06,13,77.0,48.0,58.0,100.0,95.0,37.0,79.0,56.0,66.0,56.0,50.0,102.0,98.0
2018-03-07,13,55.0,78.0,83.0,75.0,120.0,11.0,63.0,29.0,56.0,68.0,50.0,69.0,76.0
2018-03-08,13,47.0,60.0,68.0,64.0,87.0,55.0,57.0,28.0,47.0,56.0,53.0,64.0,60.0
2018-03-09,13,126.0,81.0,57.0,105.0,93.0,29.0,113.0,52.0,71.0,63.0,31.0,102.0,72.0
2018-03-10,13,151.0,106.0,70.0,207.0,131.0,32.0,133.0,120.0,140.0,93.0,67.0,167.0,144.0
2018-03-11,13,75.0,95.0,121.0,79.0,88.0,54.0,69.0,69.0,68.0,146.0,68.0,58.0,46.0
2018-03-12,13,41.0,38.0,26.0,47.0,36.0,103.0,42.0,18.0,28.0,43.0,37.0,44.0,61.0
2018-03-13,13,36.0,58.0,52.0,40.0,74.0,32.0,42.0,11.0,36.0,54.0,49.0,37.0,62.0
2018-03-14,13,25.0,25.0,45.0,43.0,27.0,30.0,24.0,15.0,14.0,22.0,35.0,48.0,48.0
2018-03-15,13,79.0,82.0,52.0,86.0,65.0,50.0,94.0,39.0,81.0,78.0,31.0,128.0,86.0
2018-03-16,13,48.0,74.0,68.0,46.0,69.0,59.0,37.0,46.0,41.0,74.0,124.0,81.0,60.0
2018-03-17,13,40.0,58.0,80.0,54.0,137.0,79.0,60.0,77.0,80.0,68.0,77.0,107.0,59.0
2018-03-18,13,46.0,48.0,44.0,185.0,,47.0,54.0,27.0,57.0,89.0,55.0,,
2018-03-19,13,125.0,143.0,153.0,147.0,80.0,96.0,138.0,74.0,100.0,243.0,156.0,34.0,72.0
2018-03-20,13,49.0,73.0,85.0,55.0,133.0,73.0,44.0,38.0,57.0,60.0,52.0,79.0,82.0
2018-03-21,13,47.0,53.0,82.0,65.0,53.0,88.0,52.0,33.0,64.0,66.0,286.0,53.0,75.0
2018-03-22,13,56.0,69.0,65.0,61.0,62.0,47.0,,21.0,69.0,48.0,46.0,98.0,92.0
2018-03-23,13,73.0,83.0,63.0,112.0,105.0,56.0,81.0,29.0,52.0,74.0,51.0,105.0,99.0
2018-03-24,13,105.0,74.0,55.0,120.0,158.0,37.0,84.0,102.0,110.0,92.0,87.0,155.0,121.0
2018-03-25,13,88.0,55.0,57.0,83.0,81.0,50.0,60.0,67.0,94.0,56.0,38.0,112.0,78.0
2018-03-26,13,110.0,117.0,80.0,114.0,141.0,68.0,111.0,96.0,120.0,109.0,53.0,160.0,112.0
2018-03-27,13,106.0,98.0,77.0,102.0,111.0,106.0,74.0,90.0,84.0,109.0,90.0,120.0,120.0
2018-03-28,13,130.0,99.0,84.0,130.0,153.0,37.0,101.0,55.0,92.0,125.0,76.0,126.0,122.0
2018-03-29,13,92.0,36.0,41.0,57.0,43.0,94.0,58.0,36.0,65.0,55.0,40.0,56.0,43.0
2018-03-30,13,38.0,72.0,68.0,66.0,363.0,78.0,57.0,22.0,58.0,62.0,39.0,72.0,95.0
2018-03-31,13,77.0,36.0,32.0,88.0,48.0,89.0,44.0,55.0,52.0,73.0,27.0,67.0,55.0
2018-04-01,13,71.0,53.0,34.0,73.0,56.0,44.0,54.0,76.0,69.0,103.0,37.0,73.0,55.0
2018-04-02,13,88.0,92.0,69.0,103.0,114.0,64.0,77.0,69.0,88.0,119.0,64.0,129.0,129.0
2018-04-03,13,129.0,132.0,102.0,140.0,,13.0,114.0,90.0,117.0,100.0,79.0,170.0,158.0
2018-04-04,13,72.0,46.0,39.0,,47.0,43.0,84.0,29.0,40.0,44.0,33.0,58.0,60.0
2018-04-05,13,67.0,106.0,82.0,104.0,74.0,121.0,119.0,87.0,122.0,110.0,66.0,146.0,114.0
2018-04-06,13,118.0,128.0,83.0,121.0,95.0,195.0,99.0,83.0,106.0,59.0,77.0,115.0,110.0
2018-04-07,13,96.0,81.0,89.0,135.0,252.0,78.0,106.0,62.0,88.0,96.0,47.0,111.0,105.0
2018-04-08,13,47.0,49.0,52.0,73.0,70.0,49.0,43.0,38.0,48.0,60.0,24.0,88.0,55.0
2018-04-09,13,80.0,59.0,54.0,93.0,141.0,,54.0,51.0,68.0,86.0,46.0,105.0,97.0
2018-04-10,13,43.0,,27.0,27.0,18.0,108.0,74.0,21.0,26.0,43.0,24.0,23.0,27.0
2018-04-11,13,42.0,31.0,52.0,66.0,61.0,72.0,44.0,19.0,37.0,,38.0,39.0,67.0
2018-04-12,13,98.0,110.0,105.0,176.0,110.0,32.0,113.0,33.0,77.0,,63.0,127.0,135.0
2018-04-13,13,130.0,137.0,326.0,203.0,145.0,23.0,215.0,66.0,136.0,103.0,79.0,,311.0
2018-04-14,13,85.0,80.0,94.0,95.0,136.0,58.0,120.0,93.0,95.0,90.0,80.0,114.0,96.0
2018-04-15,13,34.0,42.0,41.0,59.0,63.0,36.0,,35.0,53.0,75.0,35.0,65.0,
2018-04-16,13,104.0,68.0,55.0,89.0,96.0,24.0,86.0,46.0,95.0,114.0,49.0,,119.0
2018-04-17,13,134.0,89.0,92.0,143.0,142.0,41.0,104.0,89.0,107.0,96.0,47.0,198.0,157.0
2018-04-18,13,78.0,93.0,94.0,100.0,242.0,26.0,63.0,82.0,89.0,62.0,49.0,142.0,108.0
2018-04-19,13,25.0,33.0,67.0,62.0,33.0,67.0,44.0,7.0,28.0,39.0,40.0,23.0,31.0
2018-04-20,13,42.0,27.0,79.0,42.0,29.0,31.0,45.0,28.0,32.0,62.0,65.0,53.0,51.0
2018-04-21,13,71.0,95.0,67.0,91.0,78.0,37.0,52.0,56.0,57.0,95.0,61.0,99.0,
2018-04-22,13,36.0,37.0,37.0,45.0,48.0,38.0,33.0,35.0,43.0,51.0,64.0,50.0,44.0
2018-04-23,13,36.0,26.0,22.0,33.0,27.0,46.0,33.0,26.0,20.0,18.0,14.0,43.0,43.0
2018-04-24,13,42.0,54.0,71.0,44.0,66.0,49.0,68.0,10.0,28.0,69.0,28.0,82.0,60.0
2018-04-25,13,24.0,34.0,67.0,49.0,83.0,80.0,38.0,14.0,20.0,,35.0,50.0,45.0
2018-04-26,13,,47.0,29.0,95.0,163.0,80.0,70.0,30.0,58.0,50.0,31.0,89.0,56.0
2018-04-27,13,46.0,22.0,52.0,32.0,25.0,57.0,91.0,21.0,33.0,28.0,29.0,47.0,50.0
2018-04-28,13,34.0,32.0,50.0,36.0,39.0,23.0,32.0,14.0,13.0,33.0,69.0,44.0,54.0
2018-04-29,13,38.0,34.0,44.0,50.0,40.0,26.0,30.0,14.0,24.0,29.0,,24.0,35.0
2018-04-30,13,41.0,22.0,31.0,63.0,42.0,70.0,47.0,30.0,47.0,49.0,25.0,60.0,54.0
2018-05-01,13,60.0,70.0,52.0,77.0,79.0,72.0,55.0,38.0,66.0,60.0,75.0,96.0,83.0
2018-05-02,13,82.0,74.0,78.0,103.0,115.0,65.0,82.0,52.0,64.0,99.0,73.0,119.0,98.0
2018-05-03,13,112.0,98.0,74.0,110.0,132.0,70.0,96.0,94.0,91.0,94.0,75.0,148.0,148.0
2018-05-04,13,80.0,71.0,65.0,76.0,129.0,47.0,73.0,61.0,59.0,75.0,40.0,106.0,89.0
2018-05-05,13,23.0,30.0,12.0,19.0,39.0,62.0,39.0,20.0,24.0,25.0,11.0,61.0,31.0
2018-05-06,13,40.0,31.0,34.0,39.0,21.0,34.0,,21.0,34.0,50.0,43.0,47.0,51.0
2018-05-07,13,72.0,69.0,66.0,88.0,78.0,29.0,66.0,50.0,72.0,65.0,31.0,88.0,109.0
2018-05-08,13,103.0,71.0,77.0,96.0,71.0,43.0,99.0,25.0,97.0,49.0,39.0,93.0,62.0
2018-05-09,13,90.0,80.0,77.0,92.0,103.0,52.0,87.0,47.0,62.0,88.0,30.0,122.0,121.0
2018-05-10,13,72.0,82.0,66.0,65.0,79.0,65.0,64.0,26.0,47.0,89.0,31.0,83.0,82.0
2018-05-11,13,91.0,60.0,64.0,81.0,76.0,60.0,74.0,70.0,63.0,80.0,37.0,100.0,93.0
2018-05-12,13,76.0,126.0,72.0,92.0,85.0,50.0,73.0,84.0,79.0,77.0,33.0,117.0,85.0
2018-05-13,13,39.0,48.0,47.0,61.0,66.0,35.0,40.0,29.0,50.0,77.0,31.0,54.0,57.0
2018-05-14,13,36.0,45.0,64.0,55.0,51.0,36.0,71.0,19.0,48.0,45.0,31.0,53.0,60.0
2018-05-15,13,66.0,52.0,53.0,85.0,79.0,40.0,55.0,37.0,46.0,61.0,16.0,98.0,94.0
2018-05-16,13,89.0,63.0,56.0,77.0,92.0,24.0,71.0,31.0,69.0,129.0,71.0,123.0,106.0
2018-05-17,13,84.0,74.0,89.0,85.0,132.0,55.0,71.0,36.0,116.0,127.0,39.0,121.0,122.0
2018-05-18,13,69.0,47.0,87.0,89.0,115.0,48.0,53.0,57.0,56.0,95.0,53.0,110.0,104.0
2018-05-19,13,48.0,61.0,76.0,80.0,63.0,57.0,51.0,36.0,66.0,62.0,49.0,101.0,90.0
2018-05-20,13,29.0,57.0,76.0,56.0,40.0,33.0,46.0,32.0,49.0,92.0,58.0,64.0,51.0
2018-05-21,13,34.0,37.0,46.0,52.0,58.0,54.0,41.0,16.0,22.0,81.0,27.0,57.0,68.0
2018-05-22,13,20.0,34.0,55.0,39.0,30.0,68.0,24.0,16.0,15.0,37.0,29.0,29.0,39.0
2018-05-23,13,,27.0,45.0,39.0,36.0,67.0,17.0,,17.0,42.0,26.0,47.0,64.0
2018-05-24,13,16.0,46.0,56.0,,56.0,61.0,,11.0,30.0,79.0,24.0,28.0,68.0
2018-05-25,13,56.0,54.0,73.0,84.0,58.0,85.0,57.0,32.0,60.0,37.0,38.0,91.0,104.0
2018-05-26,13,,92.0,87.0,78.0,38.0,74.0,93.0,23.0,83.0,52.0,38.0,49.0,73.0
2018-05-27,13,43.0,50.0,55.0,75.0,86.0,44.0,42.0,38.0,73.0,69.0,37.0,100.0,91.0
2018-05-28,13,33.0,51.0,66.0,74.0,70.0,50.0,64.0,25.0,56.0,75.0,36.0,59.0,67.0
2018-05-29,13,74.0,85.0,79.0,99.0,84.0,58.0,74.0,30.0,78.0,90.0,26.0,129.0,104.0
2018-05-30,13,88.0,60.0,46.0,81.0,127.0,58.0,75.0,81.0,78.0,80.0,42.0,128.0,101.0
2018-05-31,13,57.0,78.0,77.0,86.0,160.0,65.0,72.0,40.0,73.0,100.0,49.0,107.0,99.0
2018-06-01,13,109.0,104.0,75.0,107.0,108.0,51.0,96.0,69.0,110.0,117.0,50.0,134.0,129.0
2018-06-02,13,105.0,103.0,89.0,130.0,92.0,46.0,94.0,54.0,102.0,83.0,50.0,110.0,118.0
2018-06-03,13,56.0,73.0,65.0,75.0,91.0,53.0,50.0,46.0,81.0,111.0,35.0,98.0,73.0
2018-06-04,13,79.0,70.0,57.0,115.0,66.0,103.0,65.0,40.0,75.0,,33.0,92.0,83.0
2018-06-05,13,90.0,69.0,69.0,92.0,81.0,55.0,73.0,86.0,101.0,56.0,40.0,113.0,93.0
2018-06-06,13,76.0,73.0,62.0,81.0,170.0,36.0,68.0,,88.0,60.0,46.0,129.0,96.0
2018-06-07,13,88.0,82.0,166.0,88.0,107.0,53.0,73.0,,79.0,87.0,69.0,98.0,109.0
2018-06-08,13,32.0,51.0,78.0,47.0,,33.0,47.0,36.0,65.0,105.0,53.0,,72.0
2018-06-09,13,41.0,,61.0,75.0,67.0,34.0,48.0,39.0,,104.0,49.0,79.0,71.0
2018-06-10,13,65.0,63.0,78.0,70.0,73.0,34.0,53.0,53.0,55.0,105.0,42.0,83.0,77.0
2018-06-11,13,90.0,114.0,108.0,,130.0,21.0,100.0,62.0,101.0,123.0,65.0,118.0,111.0
2018-06-12,13,48.0,52.0,73.0,,129.0,,65.0,42.0,60.0,57.0,50.0,99.0,81.0
2018-06-13,13,45.0,56.0,45.0,55.0,79.0,51.0,49.0,28.0,45.0,90.0,28.0,61.0,70.0
2018-06-14,13,27.0,37.0,91.0,44.0,87.0,13.0,33.0,28.0,44.0,82.0,31.0,48.0,71.0
2018-06-15,13,27.0,17.0,55.0,25.0,50.0,68.0,26.0,15.0,83.0,92.0,35.0,34.0,47.0
2018-06-16,13,21.0,,,47.0,41.0,,24.0,20.0,43.0,95.0,22.0,27.0,37.0
2018-06-17,13,38.0,31.0,,54.0,43.0,,39.0,23.0,29.0,56.0,31.0,42.0,
2018-06-18,13,35.0,20.0,20.0,34.0,39.0,,28.0,35.0,52.0,29.0,21.0,37.0,
2018-06-19,13,51.0,22.0,23.0,58.0,48.0,59.0,43.0,46.0,46.0,28.0,24.0,71.0,60.0
2018-06-20,13,56.0,47.0,40.0,54.0,78.0,43.0,40.0,53.0,35.0,68.0,37.0,90.0,75.0
2018-06-21,13,32.0,3.0,,24.0,74.0,,32.0,17.0,25.0,25.0,4.0,10.0,20.0
2018-06-22,13,39.0,71.0,91.0,67.0,59.0,66.0,60.0,20.0,27.0,65.0,46.0,68.0,60.0
2018-06-23,13,91.0,,99.0,123.0,77.0,132.0,96.0,58.0,83.0,62.0,63.0,134.0,116.0
2018-06-24,13,69.0,,51.0,83.0,59.0,88.0,53.0,53.0,63.0,93.0,72.0,87.0,70.0
2018-06-25,13,29.0,,79.0,56.0,52.0,104.0,46.0,14.0,38.0,54.0,40.0,69.0,57.0
2018-06-26,13,49.0,26.0,65.0,71.0,75.0,107.0,44.0,28.0,44.0,83.0,23.0,82.0,80.0
2018-06-27,13,56.0,38.0,59.0,55.0,70.0,104.0,44.0,31.0,36.0,49.0,30.0,64.0,67.0
2018-06-28,13,91.0,80.0,56.0,87.0,72.0,67.0,65.0,75.0,74.0,68.0,53.0,89.0,82.0
2018-06-29,13,86.0,74.0,70.0,136.0,120.0,51.0,78.0,67.0,70.0,103.0,76.0,128.0,107.0
2018-06-30,13,143.0,132.0,110.0,172.0,135.0,56.0,128.0,108.0,139.0,146.0,171.0,150.0,144.0
2018-07-01,13,116.0,103.0,84.0,137.0,55.0,23.0,110.0,99.0,117.0,140.0,76.0,116.0,119.0
2018-07-02,13,126.0,120.0,97.0,145.0,107.0,,111.0,,123.0,150.0,81.0,140.0,124.0
2018-07-03,13,106.0,120.0,92.0,123.0,108.0,,112.0,101.0,114.0,160.0,83.0,140.0,
2018-07-04,13,109.0,109.0,75.0,122.0,109.0,61.0,103.0,89.0,96.0,122.0,87.0,122.0,157.0
2018-07-05,13,70.0,91.0,102.0,89.0,93.0,72.0,66.0,53.0,70.0,82.0,71.0,88.0,104.0
2018-07-06,13,62.0,57.0,59.0,71.0,48.0,76.0,65.0,59.0,65.0,110.0,51.0,68.0,77.0
2018-07-07,13,24.0,32.0,35.0,51.0,48.0,69.0,41.0,26.0,37.0,46.0,,45.0,33.0
2018-07-08,13,41.0,24.0,23.0,43.0,39.0,89.0,28.0,34.0,53.0,78.0,,49.0,39.0
2018-07-09,13,95.0,68.0,58.0,113.0,82.0,124.0,85.0,72.0,100.0,108.0,,97.0,105.0
2018-07-10,13,67.0,70.0,95.0,99.0,102.0,131.0,75.0,53.0,85.0,107.0,70.0,89.0,97.0
2018-07-11,13,85.0,64.0,74.0,95.0,72.0,95.0,72.0,65.0,82.0,70.0,50.0,104.0,74.0
2018-07-12,13,,96.0,81.0,115.0,90.0,102.0,77.0,78.0,102.0,105.0,83.0,,104.0
2018-07-13,13,102.0,95.0,104.0,122.0,101.0,76.0,92.0,80.0,95.0,93.0,66.0,37.0,104.0
2018-07-14,13,84.0,73.0,67.0,93.0,71.0,62.0,62.0,67.0,82.0,,56.0,,89.0
2018-07-15,13,98.0,107.0,76.0,120.0,96.0,102.0,102.0,64.0,108.0,87.0,111.0,106.0,99.0
2018-07-16,13,152.0,143.0,118.0,161.0,138.0,88.0,141.0,120.0,151.0,123.0,137.0,179.0,144.0
2018-07-17,13,137.0,119.0,105.0,153.0,117.0,83.0,120.0,,133.0,83.0,107.0,142.0,136.0
2018-07-18,13,115.0,176.0,91.0,117.0,70.0,99.0,111.0,90.0,72.0,79.0,,115.0,102.0
2018-07-19,13,128.0,115.0,88.0,119.0,105.0,80.0,101.0,110.0,80.0,67.0,91.0,119.0,112.0
2018-07-20,13,115.0,97.0,78.0,116.0,119.0,76.0,95.0,90.0,76.0,66.0,73.0,136.0,121.0
2018-07-21,13,89.0,76.0,78.0,95.0,97.0,96.0,68.0,79.0,65.95,58.0,61.0,95.0,90.0
2018-07-22,13,115.0,107.0,100.0,129.0,110.0,43.0,94.0,108.0,106.87,100.0,108.0,127.0,
2018-07-23,13,131.0,103.0,75.0,82.0,64.0,54.0,93.0,85.0,57.56,79.0,91.0,84.0,99.0
2018-07-24,13,95.0,105.0,87.0,93.0,73.0,65.0,110.0,95.0,97.1,117.0,87.0,54.0,71.0
2018-07-25,13,123.0,122.0,119.0,137.0,188.0,34.0,115.0,94.0,147.2,113.0,141.0,136.0,129.0
2018-07-26,13,112.0,105.0,80.0,99.0,97.0,58.0,93.0,61.0,88.19,92.0,,97.0,95.0
2018-07-27,13,63.0,85.0,107.0,,109.0,71.0,84.0,59.0,71.89,80.0,,71.0,101.0
2018-07-28,13,98.0,103.0,90.0,120.0,113.0,41.0,114.0,75.0,95.88,80.0,78.0,134.0,139.0
2018-07-29,13,51.0,54.0,56.0,71.0,71.0,39.0,,48.0,62.0,57.0,42.0,72.0,78.0
2018-07-30,13,72.0,78.0,65.0,93.0,90.0,32.0,73.0,70.0,95.36,65.0,41.0,90.0,134.0
2018-07-31,13,75.0,54.0,52.0,68.0,70.0,28.0,75.0,63.0,46.8,62.0,45.0,57.0,89.0
2018-08-01,13,46.0,34.0,25.0,55.0,50.0,45.0,50.0,41.0,28.1,54.0,38.0,54.0,64.0
2018-08-02,13,53.0,59.0,51.0,85.0,89.0,43.0,68.0,26.0,24.4,35.0,33.0,39.0,98.0
2018-08-03,13,96.0,55.0,52.0,86.0,47.0,65.0,79.0,53.0,45.1,43.0,55.0,66.0,114.0
2018-08-04,13,43.0,51.0,60.0,73.0,141.0,62.0,55.0,40.0,34.63,55.0,35.0,68.0,96.0
2018-08-05,13,25.0,16.0,37.0,36.0,37.0,50.0,,12.0,31.62,38.0,23.0,34.0,33.0
2018-08-06,13,25.0,30.0,47.0,56.0,52.0,63.0,,18.0,32.7,38.0,33.0,,86.0
2018-08-07,13,32.0,32.0,47.0,,66.0,46.0,34.0,18.0,43.49,45.0,39.0,41.0,19.0
2018-08-08,13,,45.0,50.0,71.0,93.0,61.0,46.0,25.0,27.87,53.0,32.0,90.0,102.0
2018-08-09,13,,66.0,53.0,,,53.0,53.0,60.0,51.86,57.0,52.0,71.0,83.0
